id,app_prize,description,have_pricing_hint,num_of_categories,num_of_pricing_plans,num_of_reviews,avg_of_ratings,num_of_replies
bfb358e9-7bcb-4166-9f5a-04b66d348b0a,0,680,1,5,1,1,5.0000,3
bfb764b5-e564-4a45-aae6-e2b6ef2b1a4f,1,3064,1,6,3,253,4.8379,0
bfcc6874-4366-409d-af50-2dfd6df763f7,1,1736,0,3,4,707,4.6308,79
bfd924cb-1cd5-4ac7-8e40-1824f4b24e1e,0,673,1,1,2,2,1.0000,0
bfe3bf82-3ee6-4c8a-adbd-d9f60694a033,0,2765,0,6,1,3,5.0000,1
bff20ef9-a9bc-4352-9d69-2355d984c51e,0,2603,0,5,1,45,4.5333,401
c04382e3-c8bb-4043-826c-4593cf1bfbc7,0,2690,1,2,3,30,4.9333,0
c0482f88-a871-4ed4-a412-da79d399bbc5,0,1059,0,4,4,35,4.9143,2
c08cf0a3-5193-402a-99e4-cb16df074b7a,0,3062,1,3,3,8,5.0000,0
c09103e7-e66b-49e6-9a6b-2f20265d979e,0,1681,1,3,1,4,5.0000,0
c09427b5-eb85-4944-a8de-ab664ceb9d3c,0,1710,0,2,1,0,0,0
c09efe65-f8ab-4ff3-9a20-49a5b8de28b1,0,2468,1,1,1,3,3.6667,6
c0b4fcc7-47d6-4436-89fa-938aaa6c8273,0,1116,0,3,1,1,5.0000,0
c0b9bfd6-f076-4f27-bdb8-751df021c868,0,1318,0,2,1,0,0,0
c0dd1c15-8ecb-48f1-93c4-f7537d6155a7,0,2759,1,5,3,0,0,0
c0dec698-f380-4a82-ba71-9031d6108853,0,1181,1,3,1,9,5.0000,413
c0e4170a-43a3-4d3b-9436-e9b152e84a1c,0,2860,1,1,3,10,5.0000,27
c0f53e3c-1f04-4995-9f7e-e8f55c9ca39c,0,608,0,3,1,0,0,0
c0f71878-8287-42c7-8ffe-def45bb72a0f,1,2013,1,3,4,107,4.9065,18
c1332ece-1214-48cc-8047-60c730036494,0,1218,1,4,1,30,4.9333,21
c14eb779-5b8d-4848-ad43-77a060a4b044,0,2559,0,4,1,8,5.0000,3
c167f86c-2e7d-4f64-bdd0-bf528a3b8369,0,2250,0,2,2,36,4.9722,16
c169b110-3002-4b58-aa62-506a5f2eda7b,0,1322,0,3,1,1,5.0000,2
c1773e2e-8ded-471b-9985-6043a2665127,0,2873,0,6,1,6,5.0000,6
c187acf3-1104-4620-aa00-ca9506ad7ce5,0,2403,0,2,2,5,4.2000,1
c1a67beb-de89-4a93-955f-ca6a4e107d7f,0,2834,0,6,1,2,5.0000,7
c1b1217f-9329-4b33-b1a0-44ad8e15e23f,0,2958,0,6,4,75,4.9467,3
c1b9a916-2d49-4a98-99b3-49b8b7901c49,0,1288,1,3,1,0,0,1
c1c46d1a-1f07-4fbf-844e-24c3f55243d0,0,2355,1,3,1,6,4.0000,30
c1de5979-d27a-4968-b075-9984dad73f00,0,1551,0,2,1,0,0,0
c23843d0-9f2d-4076-bac5-1e408dee69a3,0,1285,1,2,1,0,0,0
c24ef672-dc01-4043-8d50-be5a2ef82b29,0,1907,1,1,1,1,5.0000,0
c258a332-b681-48a0-af84-481bb8ba7e77,0,1593,0,5,1,0,0,0
c284099b-82d1-4f03-bbad-2c0081870c6f,0,1756,1,3,2,0,0,10
c29a3114-1f15-407a-9aea-692cd2ca6952,0,1424,0,4,2,16,4.0000,0
c2be2f60-cb11-472b-8b7a-49604b02bc1e,0,2947,0,3,1,940,3.1149,855
c2c14ce9-c1a9-4460-9f78-c24860868395,0,1023,1,1,1,52,4.4615,4
c2da1fa5-4ff3-421e-917d-3de9593fd543,1,3038,0,7,4,3304,4.7673,48
c2e9f999-a2cf-4722-b42d-610d0051805a,0,2604,1,3,4,10,4.3000,3
c2ea399e-39d5-4d64-b2e8-d592c7989181,0,1051,1,2,1,29,4.9655,7
c2fceda5-eee9-48a7-a7e8-8ed9b2c6de44,0,893,1,3,4,5,4.2000,3
c304717a-0561-43a9-aa87-397af42494aa,0,1707,0,6,1,1,1.0000,1
c328b971-75b2-4d83-90dd-361c02864f8d,0,2289,0,8,4,3,5.0000,2
c3497fa4-0f10-4a4d-89e1-4431f232681b,0,1039,1,2,1,3,3.6667,0
c3595a4e-62f8-4468-b747-32d12d89b8c8,0,839,0,10,3,46,4.6304,7
c35b449c-8c08-45ef-9062-ca793286fc3a,0,1237,1,3,1,1,1.0000,1
c35c71f4-eeb3-4ff8-856a-f7e2b89aca32,0,2511,1,3,3,81,3.0247,0
c35fe5c9-cf64-4ad9-b2ec-bff88d8bbd66,0,2660,0,3,1,0,0,0
c3686a9a-00c4-470b-b207-90e804132321,0,1286,1,5,1,0,0,0
c3748cea-e970-41e9-8c12-281c5a5a384e,1,2912,0,3,4,124,4.3629,1023
c3940a7f-0020-45b1-978b-d6ab6caf7ef5,0,1868,0,5,1,4,3.0000,1
c3a1605d-9174-43ec-b3d6-2d575cbbd6da,0,1523,1,1,4,70,4.7000,0
c3bd593e-5299-43c5-b924-61df91a46a36,0,2535,1,2,1,0,0,0
c3f3b00a-1db6-4752-84f4-895b33607328,0,2580,1,2,3,6,4.5000,1
c449339a-7c16-4a63-b7b0-7a07a72b7d75,0,620,0,1,1,64,4.4531,0
c46504cb-8347-46ee-a707-194f78043592,0,1439,0,2,2,1,5.0000,0
c46c4786-d893-4b07-a96a-497aa3d98519,0,1963,0,4,1,164,4.7561,14
c4767169-6674-4c23-bcf2-3f1605816f81,0,2143,1,3,3,1,5.0000,0
c48359ab-4113-4608-ab20-1bfa55c1eed1,0,2547,1,2,1,11,5.0000,63
c48acf1a-9e1d-4780-ab16-9251e9981dde,0,1943,0,2,1,0,0,22
c4c82681-301a-43e0-9626-ad4a9da5298c,0,1552,1,3,1,0,0,40
c4cafd7c-31b7-4d55-9726-c44230f63265,1,1518,1,2,3,435,4.8322,17
c4da3cad-8781-4b61-9abe-2627af3ea9f9,0,2753,0,5,1,206,4.6845,16
c500c5fa-74a9-4175-b611-04c616a36e97,1,2181,0,2,2,19,4.8947,87
c50f063e-b7fb-4d80-b276-2cfe77d1f9af,0,2490,1,3,1,4,3.5000,22
c516d83f-0a7a-4b56-b65f-37db23188c7c,0,3056,1,3,3,58,4.9655,8
c54827dd-9fcc-4066-ba30-9dec4961d39a,0,2832,1,3,1,5,5.0000,2
c55a3851-1067-4138-a30e-4573b2d64b2c,1,1911,1,3,3,1,5.0000,41
c578bf63-be08-4e2e-9fee-6a1fee8d75d9,0,2789,0,7,2,31,4.3226,21
c578d9da-7776-4d7d-86b6-9efe431d9c9c,0,2473,0,2,1,17,4.9412,4
c57ef5b9-973a-461a-a413-d84d20822a3c,0,1018,1,5,1,1,2.0000,1
c581496a-da57-4d7d-9a4b-036de7fe5ea7,0,2341,1,2,1,8,4.6250,2
c58e245d-f436-4beb-9c12-5d07dad01174,0,2729,1,5,1,0,0,1
c5eaefdb-84d8-4407-9343-918c3878b03f,0,1973,1,3,2,16,5.0000,0
c5fb90f0-ea32-49a9-a8b3-30cdc2ff970b,0,2863,0,5,1,1,5.0000,0
c6108956-21f3-468f-a8c3-dd605d71ed9f,0,1180,1,3,1,1,5.0000,0
c6205bff-b818-4a5e-9b9a-d479ed4ed3de,0,2808,1,3,1,3,5.0000,3
c62ae7d0-c489-4f8c-b42f-5e726776045a,0,2694,1,3,2,3387,4.7892,16
c63ef2dc-1f02-4692-a486-8eb4e8130cdc,0,1036,1,2,1,1,5.0000,0
c64decd9-8ed5-4b60-81d0-25a2454dd369,0,1338,0,5,4,20,5.0000,0
c6609d50-699e-426d-8ac9-0eb0ea0e759a,0,2851,1,1,3,12,5.0000,8
c68ecd60-d7fe-4daa-b95f-d74f87539349,0,2768,1,3,1,1,5.0000,0
c6931282-5c12-48c1-96dc-780f5eddf696,0,741,0,3,1,1,5.0000,0
c69317fb-0a78-4d9f-9276-ed1ace24d379,0,2661,1,3,4,58,4.9138,1
c693ba7c-4995-4121-a29e-5eb894b5c589,0,2333,1,4,1,0,0,2
c6a38bb4-c9e1-46c1-af19-9a9122116c4c,0,1273,1,3,1,21,3.9048,0
c6a38c5a-5d32-4aea-9f93-4139d69fe007,0,829,0,3,1,171,4.7018,0
c6e596c8-e788-43cb-926e-2d5194429c17,0,1557,1,1,1,1,5.0000,40
c6f57d6f-dae7-42b7-b1e5-b012c179c9eb,0,1436,0,3,1,0,0,13
c70288cc-b540-4a76-9cb4-0c31f3461c3b,0,1508,0,3,1,0,0,0
c703900e-d5a8-4a76-8fd5-09cd2d4d524d,0,2083,1,2,1,0,0,0
c7063996-3399-43a4-bdb8-9a58f714976e,0,1724,1,4,4,0,0,0
c707667f-2c71-4e41-9b91-676887122d1e,0,1957,0,4,1,7,2.5714,2
c7129b05-3acc-4234-9e79-b48ecb7ac7bf,1,1425,1,1,4,262,4.8168,0
c713ed62-e147-49cc-b183-6d97b3f7e30d,0,2944,0,6,1,367,4.1526,30
c7166c56-eb58-4f7b-b6f6-571293ba7758,0,2803,0,5,1,34,4.3824,6
c71b9941-fa61-4e97-acb6-b632a2a175b4,0,1686,0,4,1,36,4.1667,0
c7204cea-adc4-42ae-b352-59f70971539d,0,2095,0,4,3,1,5.0000,8
c739b645-30f0-477b-bcaf-391afd04ef58,0,1829,1,1,1,3,5.0000,2
c743cce8-7701-461e-8b66-a0a0b096410d,0,463,1,2,3,0,0,1
c7578030-19fd-42e1-a5a5-03c7861220aa,1,2201,1,4,2,219,4.9772,16
c7646e32-f2dc-4111-960f-047d6834b8d6,0,2694,1,2,4,47,4.9362,0
c764e95c-6366-448f-abc4-223b2efd09fb,0,2034,1,2,3,0,0,0
c76be2bf-bc7b-480b-b0d3-bc9f584c9cab,0,1376,1,5,4,67,4.8657,1
c798cb99-f725-47b9-8074-2e1e7f94893f,0,1384,1,3,1,1,3.0000,0
c7a53e6a-d8a2-4525-b07b-b7976f38e204,0,2946,1,4,4,55,4.9818,29
c7a86427-c015-4b1f-92e2-6b0aa2151070,0,1285,1,3,3,0,0,0
c7c50047-cb65-4923-88bd-b97b0179a877,0,1820,1,3,1,1,5.0000,3
c7cf5649-1a47-4cbb-a59a-8bd7f4916dd9,0,2555,0,1,1,0,0,8
c7efaeab-0b42-4f10-a1c3-337eb89ce065,0,1841,0,3,1,1,5.0000,0
c801c9c1-fa80-417c-8867-b3176027adf1,0,2325,1,3,1,4,5.0000,1
c814df4c-fa0a-48a6-9822-53297626f18f,0,2803,0,8,1,23,2.7826,23
c827e117-6492-43e7-a14a-89e58216b77e,0,2793,0,6,1,0,0,0
c82e871d-bf94-444e-b9c6-a1e360ff8774,0,2259,1,3,1,6,5.0000,5
c847ca42-220c-4565-ac6e-5f39074d4ef0,0,2040,0,3,1,1,2.0000,3
c8694623-78e9-4d8d-944f-333b97845904,0,2631,1,6,1,11,4.9091,3
c88ca705-9633-4f69-bf3d-eb881797fc21,1,2352,0,8,3,1096,4.5219,167
c8ad0241-b8c3-4d36-bc10-ab7506607382,0,2636,1,3,1,30,4.7667,2
c8c4a9dc-318e-4e29-97ce-f484cb102f5e,0,565,0,2,1,1,5.0000,0
c8d96403-f965-4158-9478-7d149e9a4020,1,2235,1,3,3,2,5.0000,41
c8e1b1d5-5b75-4323-a1d2-34d8904a6be6,0,2063,1,2,1,1591,4.7869,7
c8e8f27c-ffbe-42b4-9c89-69f2e7a32d5f,0,2283,1,2,1,72,3.9861,43
c9215354-1f14-4a70-ba14-58ad00ff30c3,0,2773,1,3,4,35,4.8857,1
c92519e8-8760-4b28-925f-4b2b34aef133,1,3066,1,2,1,234,4.8120,157
c925e1af-7e99-4997-81f9-a9f81af347c2,0,788,0,2,1,0,0,0
c927d49a-4a5b-4b84-8f12-e8f76baa6761,0,2247,1,2,1,5,4.2000,5
c941644a-396a-428e-86ee-ce6be2f4de82,0,1447,1,1,4,1,5.0000,1
c949d423-74d5-4e39-ac5f-1fb3ba58382b,0,2801,0,2,2,11,4.6364,3
c94e931f-8fc2-44eb-b71f-69c967595c4f,0,658,1,2,1,9,4.3333,40
c9602e4c-ff7a-4301-a3e1-c77ff5f0350c,0,1793,0,2,3,0,0,0
c96e3f50-caf9-4d1b-be3f-c893b1f7306f,0,884,1,3,1,1,4.0000,0
c97e5ef0-8fb8-4822-a44e-90e04a5fa40d,0,1714,0,3,1,8,4.8750,5
c99fc61c-3633-4c44-9d88-276adc936c10,0,2445,1,2,3,1,5.0000,1
c9a86f8c-817e-4bb5-bbdd-e0e669bd7816,0,2350,0,4,1,1,5.0000,0
c9cf20bb-6f58-46c4-b29b-795a4f086362,0,2820,0,5,1,55,4.7091,0
c9e5fe26-8224-429b-a1b3-6e95eb637dfe,0,1101,1,3,1,2,3.0000,0
c9e6827d-49a4-40d3-b797-3b0865eb6a48,0,1158,1,5,4,27,5.0000,18
c9eb77b8-74ad-4efe-a0d4-0e1ad474b1b2,0,2695,1,3,4,1,5.0000,1
c9fa4465-ae5f-496d-bc77-3854c51e44c5,0,1471,1,3,3,17,5.0000,0
ca117743-24a8-46e5-bf4f-c2fa1756ffea,0,2737,1,4,3,174,4.7586,10
ca4d7b19-33b0-439f-a3f8-151193bc67fd,1,1348,1,6,4,110,4.4091,76
ca5e54a8-79ab-47d1-a87a-d7cea168bc68,0,1041,1,5,2,0,0,14
ca5e64a3-6ef4-4a53-84a5-14152f486f6d,0,2607,1,2,1,8,5.0000,63
ca6f7a67-4a34-4b8d-8f11-73acf44991d1,1,2969,1,4,4,298,4.8960,19
ca9bee90-5ba9-422e-a68b-8dbde6519306,0,1088,1,2,4,2,3.0000,0
caa03af0-13be-4d97-9b3e-f0a54f96de28,0,2086,0,5,4,3,5.0000,0
caa1deb9-9f0b-4935-960f-8cace0c24355,1,2528,1,8,2,14,4.0714,254
caaa9411-d69c-4dc8-8994-aefee84a0641,0,1290,1,1,1,0,0,0
cad51c64-1586-4949-aeeb-54b7ea35b35f,0,2754,0,1,1,19,4.7368,17
caecdd51-377b-415c-b785-1502251a1a6b,0,2820,1,1,1,128,4.7422,413
caf3474a-dee0-4da9-ba57-0a6b5970282d,0,816,1,2,1,0,0,2
cb014bc2-5296-45a7-9450-fc59a366b638,0,2069,1,4,3,159,4.7925,2
cb0a0d4a-f287-42b6-9a4e-d48c99de4b33,1,2943,1,7,3,86,3.8140,254
cb0c69fd-4599-4048-a8d1-201790663bae,0,2236,0,2,1,49,4.1429,83
cb1bc392-1217-44f7-aacd-34749c81a640,0,2598,0,4,3,64,4.4688,0
cb28bbfc-fb12-47c6-bf43-36ffc38a31e6,0,2604,0,3,2,9,4.6667,21
cb3f0703-caf9-4e46-9876-1e87b61a18c2,0,2259,1,2,1,1,1.0000,0
cb4008dd-8ac1-4d05-8d23-5a0d2898acfc,0,1824,0,1,2,36,4.5556,19
cb4ab063-209a-487d-ad92-a95695eace91,0,1470,0,7,3,292,4.7295,17
cb5b0326-ac4e-4270-87fa-dd53bcca666b,0,1731,0,3,4,0,0,0
cb784607-3e1a-44e3-a3fd-18bcca3101ed,0,668,0,4,1,3,5.0000,0
cb7b5ec2-ddfe-4e2e-bff9-885c158adde7,0,1479,0,5,2,9,3.3333,6
cb8494f6-596b-4a9a-8ace-83d4c7f8dc6d,0,2805,1,2,1,164,4.4390,1023
cb8522ae-8d07-4926-8594-7ad0f592006b,0,1115,1,2,4,59,4.6271,0
cb89d43e-77b2-4f08-a898-8687163e3eaa,0,2321,1,6,1,28,2.7143,1
cbb6b67d-af11-4308-8647-bded5a181beb,0,1165,1,1,4,10,5.0000,4
cbc156d7-b6bf-49f2-90d1-f369f22c73b7,0,1636,0,3,1,1,5.0000,1
cbca713d-9491-4d8b-878d-f9d98eb61913,0,2648,1,2,3,0,0,0
cbe86153-f22b-4d00-8508-9c71abed5da3,0,2592,1,1,1,33,4.8788,0
cbf323af-1626-427e-951c-ebb1a90c70d6,0,1814,1,3,1,5,5.0000,2
cbfaaaa2-ac4f-4647-98c5-c9d649076746,0,2966,0,3,1,1676,4.5788,280
cc021932-1df3-4667-a6c6-2db0b0efb798,0,2068,0,8,4,1,5.0000,0
cc0411f8-134e-4a41-bec6-880de71a6de1,0,1321,1,2,1,2,4.5000,8
cc1001a5-ee96-426d-b83c-d9c515b68b57,0,2021,0,3,4,6,3.6667,0
cc30f98e-049d-47df-aec5-e7dd05ceb78f,0,2867,1,3,1,0,0,0
cc3155ac-863c-4567-9414-443699093d93,1,1880,0,2,2,14,4.9286,87
cc687624-fbf5-413a-ac24-84d031c04816,0,1355,1,4,1,0,0,0
cc7f1068-6601-451a-ae3d-9e2dd8015352,0,850,0,2,1,78,4.7949,12
cca6d376-9cbf-413a-ad4a-d4aef58213e0,0,2941,1,5,1,1,5.0000,10
ccb0eaa7-7577-4de2-9a8d-7dc2af31ac5b,0,2185,1,8,1,2,4.0000,1
ccb613be-362c-4e1a-bfd3-af07d9688f24,0,2528,0,3,1,8,4.5000,1
cccb0097-acfa-4832-860d-fb58d4af1860,0,1740,0,6,1,30,4.9667,26
cce5af4b-f8b4-4f61-9f0b-8877c0c888f4,0,2739,1,3,2,87,4.2184,1
cd0412f7-a423-4aef-8ee5-8d3ddacfb96e,0,2712,0,4,1,0,0,0
cd186267-2856-4d2a-90f4-035992889a7d,0,1695,1,2,1,347,4.7954,0
cd1d5178-a6a8-4c32-957a-de44125f0ced,0,1584,1,7,4,1,5.0000,0
cd245ef7-fcfe-4ed3-ab13-ba5eebb625aa,0,944,1,3,1,0,0,0
cd59549d-762b-4125-99dc-bac2258a96ff,0,1599,0,4,1,358,4.7514,8
cd5c1944-114a-4ada-be65-2b124ae2eca5,0,2722,1,5,1,2,5.0000,0
cd5fad58-0bb8-49e9-9c82-e25670582068,0,2803,1,2,3,0,0,0
cd6b0e0c-f112-4719-a9f9-713e06f3d5f5,0,1940,0,3,3,12,4.0833,5
cd71fa81-b192-4582-bb2d-9c4ca9a4be1a,0,2035,0,1,1,5,5.0000,0
cd8ac960-4d30-46bb-9bad-6216f4b7d9ac,0,2915,1,1,4,4,5.0000,0
cd9586af-61a2-4c6d-9003-961a1cf7b73a,0,1300,0,2,2,2,4.0000,23
cdaa1689-0b1c-408a-93c4-ecf901aa9a38,0,1054,1,5,2,1,3.0000,0
cdadc6e3-7538-41a2-9db5-54a3992efa0e,0,1266,1,3,4,17,4.2353,0
cdb9f2e6-3c61-4074-95e4-d9506b85f809,0,1961,0,4,1,13,4.7692,2
cdc38a76-4ed1-4a3a-b78c-8dfccb7d34e2,0,1638,1,5,1,1,1.0000,0
cdc53b19-3db9-4269-9485-c9c5b61c4738,0,1208,0,7,3,6,2.8333,0
cdd6d8ad-055c-46eb-8de0-e95eec97172d,0,1478,0,3,1,7,3.4286,0
cdf477a6-d4b5-4dd1-a8bb-6c1e5dcf0540,0,1373,1,4,1,1,2.0000,8
ce3ae7c1-3216-453c-b1f9-9d8be2154f2e,0,2650,0,7,1,6,5.0000,0
ce53e444-85a5-4ad2-ab61-8dbf3a36e2d1,0,1322,1,3,4,2,5.0000,0
ce541560-f846-4d26-a9a7-f15df0c22969,0,1008,0,7,1,8,5.0000,11
ce597445-7e0e-49d7-aeda-0b6b9b50d3a5,0,1605,0,4,1,0,0,0
ce68474c-077b-4619-9924-58396e53af77,0,550,1,3,1,0,0,0
ce73513e-16f5-4262-86df-271643b482e3,0,2118,0,2,1,43,4.8140,0
ce763419-9121-4fb2-8474-c71b9e1e85a8,0,2885,0,4,3,0,0,0
ced247c8-c507-4bb9-ba2a-2e056b2eb737,0,2520,0,4,1,1020,4.6314,22
cef829f5-e418-4cab-bf84-94eec956a849,0,2013,1,7,1,0,0,0
cf28c456-3ddc-4551-affe-781ad2747a43,0,2401,1,3,3,1,5.0000,0
cf2d34f2-f488-464d-a886-4d3568584d1b,0,1822,0,3,1,2,5.0000,0
cf38f5bb-727b-43f0-a82c-c820aba6a2be,0,2780,0,7,2,0,0,0
cf40fd67-b1a8-416b-9e3a-0ed871482cd7,0,2177,1,2,4,1,5.0000,1
cf4cf6d4-5eb0-4784-8d13-c8480483b4b0,0,2765,0,6,1,24,3.9583,83
cf50a28b-a255-42cd-83ca-ce8e84f89371,0,383,1,4,1,0,0,4
cf711321-d9bd-4ac7-aad2-a892feb0eda1,0,1035,0,3,1,48,3.7292,17
cf733da2-6b5e-44af-94df-2d5c3b8e2502,0,2090,0,4,4,131,4.7710,0
cf8d9620-e84d-4d55-ac76-0f9bb28bde13,1,2599,1,3,4,504,4.5794,172
cf8fae32-a829-4ca8-9af9-1663e59bfdfc,0,1619,0,3,4,0,0,2
cf940487-16a9-4812-9708-53b6896f0ce5,0,1324,0,1,1,52,4.5577,6
cfa21b17-fa78-4737-afda-7a2922c31f9f,0,1748,1,5,1,2,3.0000,1
cfaefa7c-1757-49ea-893f-f83f8d6f12f0,0,1183,0,3,1,6,5.0000,0
cfec80c7-0b81-4bf9-a094-97047e7e0f5b,1,2556,1,2,2,41,4.1220,1280
cff60e7a-e738-4916-b5c5-aee6e35c4f1f,0,914,1,2,1,6,5.0000,26
d00761b6-1654-4fb4-9fb4-46297cead8bf,0,2525,1,3,1,30,4.7667,0
d019bc89-370f-4118-aa48-374fdd9c10fa,0,2421,1,6,3,11,5.0000,0
d019ca26-3876-4723-b69d-ce63faea85dc,0,2783,0,3,4,58,4.6724,3
d01c9c75-5b46-4c6c-b708-69e5ce7da3f4,0,1747,1,1,1,8,3.3750,6
d01e9ee5-7688-43e0-a2de-a4f5fc9cf7e0,0,2296,0,3,1,10,4.9000,0
d03d95f5-780e-41b6-b27a-d4484f2c32fe,0,2915,0,4,3,19,5.0000,3
d04c5186-6267-4b16-b8d1-ddfe64cf2459,0,962,0,6,1,26,4.9615,2
d05d1503-8182-4493-b77c-835adb4fee9a,0,1484,1,4,1,10,4.6000,2
d080ccb2-067e-48cc-a500-66bd37ba3f5b,0,2429,1,3,1,9,4.2222,4
d0855509-7766-4481-8bf2-29fc733a2d61,1,2841,1,4,4,114,4.7456,37
d08d04d4-b865-4945-8e18-680e16c590c1,0,1065,0,4,2,17,4.1176,3
d0963657-5a35-41aa-8f54-4dd2ddb5e27f,0,1795,0,7,1,3,3.6667,0
d0976276-6e23-40de-bff6-dad253e10904,0,1079,1,4,1,3,5.0000,0
d0a96485-b140-4d62-89d5-277dddcae4eb,0,1775,1,4,1,7,4.7143,251
d0b72fd7-5928-4d31-b965-3c0fde0d05c3,1,2760,0,3,3,615,4.6033,34
d0ba8f83-9685-4d5f-93d3-f43810f9d71b,0,2714,1,1,1,2,3.0000,0
d0be03ff-f74d-4fb5-8d2c-79541a1aea1b,1,3106,0,7,4,178,4.9663,21
d0d2572f-2892-483f-a9db-063b000fc4dc,0,1505,1,6,1,2,3.0000,3
d0d4eafb-fcb4-4278-8bb9-5bd10ce76b71,1,2895,0,4,3,183,4.5410,34
d0d65395-a6f2-4a97-ae6b-1404cb0a9573,0,1948,1,2,1,1,5.0000,2
d0e46c68-9d52-40a8-9fb0-205f92cd6de3,1,1583,1,2,4,106,4.5377,76
d0faed42-19c2-4b53-a446-e5e1b4fd8baf,0,1558,0,9,1,0,0,6
d115cbfc-78de-4911-a2e4-0deed10f8300,1,1786,1,2,1,223,4.9507,60
d11aa6c4-6310-4dc8-b395-a018e3f416c2,0,1385,1,2,1,9,4.7778,3
d12e7b6f-07cd-4917-8345-22cf85a85704,0,1989,0,3,1,7,4.4286,2
d131956a-19f0-4aec-a4c0-8540fbe2231d,0,1550,0,3,1,153,4.7582,0
d1447c00-7351-4b83-b4c5-59ab13d5efc0,0,1828,0,4,1,0,0,24
d157481c-b0bc-46ab-8daf-a92c0692a575,0,1858,1,1,1,10,4.7000,1
d1d05de3-c23f-4bde-b1aa-01f7d2bb387e,0,1374,1,1,3,9,4.5556,1
d1eea317-7b48-4473-9ca5-cc501cc1910d,0,2498,1,4,1,104,3.8558,5
d20e882f-fa8e-4669-8f31-0a7cc93a1f7e,0,662,1,1,1,13,4.8462,0
d215ad46-c359-4fba-854e-49edfbd79532,0,2488,1,9,1,27,4.0370,413
d2169f77-2740-4e64-b070-4a5908e51f19,0,1379,1,1,1,0,0,0
d21a4378-f354-4927-9440-1dd39be5bf4b,0,1731,1,2,1,0,0,1
d22c32ab-f2cd-4ccb-92be-ec62050c3cb6,0,1092,1,4,3,2,4.0000,0
d2593562-8315-49ff-8e80-9fc817458c57,0,2909,1,4,1,3,5.0000,0
d264460a-800e-4da2-a60a-e7b4d6076bca,0,2155,0,3,1,11,4.5455,1
d2a97e84-c66d-4440-a7da-41ae40a3e09e,0,3014,0,5,1,395,4.6608,2
d2adbe1d-cd4c-4026-ba97-7368355d9fdb,0,2674,0,9,2,78,4.5385,23
d2df1d51-7628-4e33-bb12-c78fa79a7ddb,1,2933,0,8,2,27,3.5926,1212
d2e6812e-920a-45bb-b5c8-530535122fec,0,2423,0,3,2,5,5.0000,0
d2f84d03-4ea0-4c4c-81c0-0e2c57159222,0,1111,0,3,1,5,5.0000,0
d2fc7b17-d5df-4cc0-bcb1-b75940f89f30,0,679,1,2,2,2,3.0000,7
d31225f1-de52-4630-9ed8-16305501a924,1,2805,1,1,1,101,4.8416,0
d312def8-430c-4946-afdd-3070753b25db,1,2061,1,1,3,989,4.8857,36
d3198eb7-9077-4f82-a9bf-259925187298,0,1588,1,3,1,8,3.0000,0
d343fa69-6326-4b7e-8e64-d46c09cc2a26,0,1439,0,1,4,3,5.0000,0
d34c318b-477a-48a5-a212-977890b39eec,0,946,0,2,1,3,3.6667,0
d365b64d-d3a2-4137-b857-e4fadfb3efc4,0,1036,1,2,1,7,3.2857,0
d37e8224-6774-4dc0-8553-4de31dd498a8,0,1257,1,2,1,0,0,0
d396274c-5416-4828-b013-efa13227b2ac,0,2799,1,1,2,1,5.0000,1
d397beeb-e9ab-43ee-a6c0-64a788bc9eaf,0,1866,1,3,1,2,5.0000,1
d3a181de-4cc1-42a2-ae45-49fdb480b2de,0,1443,1,3,1,10,3.8000,0
d3a46ef3-1349-4653-be10-2d8164f8d49d,0,1312,0,3,4,2,5.0000,1
d3a6d93c-4463-4533-a712-29addc0b5a8b,0,2604,0,6,1,95,4.8842,0
d3b4e5f8-4e89-48fd-9c77-d33cd2775251,0,3030,1,3,3,35,4.9714,8
d3c924e8-6307-475c-ba30-803480c39387,0,1514,1,3,1,0,0,2
d3d47aec-8516-4655-9f94-96466fe173c4,0,714,0,5,1,0,0,1
d3d89687-4d25-4458-a35b-628c347164ea,0,1922,1,3,1,33,5.0000,4
d3e5775e-1fad-4d44-9780-43fca81a5b1f,0,1333,0,4,1,5,1.8000,2
d3f93747-2be8-4ec3-b7ad-8dbee511103d,0,2844,0,5,1,2,5.0000,0
d413f812-85be-465b-b2ba-6dec19c4b5b1,0,839,1,6,1,2,5.0000,1
d427f56f-500a-4518-859c-874289dcbc8f,0,2176,0,2,1,6,4.6667,0
d44ca90b-e2d3-4183-a65c-8eeca0b6438f,0,2912,1,4,1,132,4.7576,5
d45032a7-b4cd-4338-856f-bb2cee768dcf,0,2057,0,1,1,1,4.0000,79
d4569a63-5969-404d-a7b8-c6c69f1c5811,0,1324,1,3,3,63,4.2857,6
d46f171e-75e0-48b6-bfdb-e0553a927ff7,0,1847,0,2,1,0,0,0
d4933382-ca0b-4e60-b607-26ce9ca05462,0,2522,1,5,4,1,5.0000,0
d49b2a48-6b79-45f4-90dd-38c22336c334,0,1382,1,3,1,0,0,0
d4a1322f-aa7d-40a9-bf12-f7586b31abd6,0,2936,1,1,4,45,4.9778,4
d4a24f19-fcd3-4397-86c3-840b830d0442,0,1457,1,3,1,8,3.2500,0
d4a6f633-b120-49b2-acfc-40acba21d7eb,0,1779,1,5,1,6,4.0000,16
d4d1ad95-f91f-463b-9853-05186e7ba440,0,989,0,6,1,6,3.6667,21
d4e3c8cd-1271-49ad-8b7f-9d849abac538,0,988,0,5,4,12,5.0000,3
